genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.830	CFI14_03985		Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	2.7.7.3	Pantetheine-phosphate adenylyltransferase	00770	Pantothenate and CoA biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.834	CFI14_04005		Pyruvate carboxylase (EC 6.4.1.1)	6.4.1.1	Pyruvate carboxylase	00020	Citrate cycle (TCA cycle)
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.834	CFI14_04005		Pyruvate carboxylase (EC 6.4.1.1)	6.4.1.1	Pyruvate carboxylase	00620	Pyruvate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.834	CFI14_04005		Pyruvate carboxylase (EC 6.4.1.1)	6.4.1.1	Pyruvate carboxylase	00720	Reductive carboxylate cycle (CO2 fixation)
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.844	CFI14_04050		Inositol-1-monophosphatase (EC 3.1.3.25)	3.1.3.25	Inositol-phosphate phosphatase	00521	Streptomycin biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.844	CFI14_04050		Inositol-1-monophosphatase (EC 3.1.3.25)	3.1.3.25	Inositol-phosphate phosphatase	00562	Inositol phosphate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.844	CFI14_04050		Inositol-1-monophosphatase (EC 3.1.3.25)	3.1.3.25	Inositol-phosphate phosphatase	04070	Phosphatidylinositol signaling system
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.846	CFI14_04060		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00010	Glycolysis / Gluconeogenesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.846	CFI14_04060		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00270	Cysteine and methionine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.846	CFI14_04060		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00620	Pyruvate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.846	CFI14_04060		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00640	Propanoate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.850	CFI14_04075	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00010	Glycolysis / Gluconeogenesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.850	CFI14_04075	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00020	Citrate cycle (TCA cycle)
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.850	CFI14_04075	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00260	Glycine, serine and threonine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.850	CFI14_04075	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00280	Valine, leucine and isoleucine degradation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.850	CFI14_04075	lpdA	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00620	Pyruvate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.851	CFI14_04080		Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00010	Glycolysis / Gluconeogenesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.851	CFI14_04080		Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00020	Citrate cycle (TCA cycle)
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.851	CFI14_04080		Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00620	Pyruvate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.852	CFI14_04085		Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00010	Glycolysis / Gluconeogenesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.852	CFI14_04085		Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00020	Citrate cycle (TCA cycle)
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.852	CFI14_04085		Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00620	Pyruvate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.852	CFI14_04085		Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00650	Butanoate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.853	CFI14_04090	pdhA	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00010	Glycolysis / Gluconeogenesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.853	CFI14_04090	pdhA	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00020	Citrate cycle (TCA cycle)
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.853	CFI14_04090	pdhA	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00620	Pyruvate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.853	CFI14_04090	pdhA	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00650	Butanoate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.863	CFI14_04140		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2.7.6.1	Ribose-phosphate diphosphokinase	00030	Pentose phosphate pathway
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.863	CFI14_04140		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2.7.6.1	Ribose-phosphate diphosphokinase	00230	Purine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.875	CFI14_04200		Cysteine desulfurase (EC 2.8.1.7)	2.8.1.7	Cysteine desulfurase	00730	Thiamine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.876	CFI14_04205		5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.16	Methylthioadenosine nucleosidase	00270	Cysteine and methionine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.876	CFI14_04205		5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.9	Adenosylhomocysteine nucleosidase	00270	Cysteine and methionine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.878	CFI14_04215		ADP-ribose pyrophosphatase (EC 3.6.1.13)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.879	CFI14_04220		Diaminopimelate epimerase (EC 5.1.1.7)	5.1.1.7	Diaminopimelate epimerase	00300	Lysine biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.882	CFI14_04230		Isoleucyl-tRNA synthetase (EC 6.1.1.5)	6.1.1.5	Isoleucine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.890	CFI14_04270	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	2.4.1.227	Undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	00550	Peptidoglycan biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.891	CFI14_04275		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	00471	D-Glutamine and D-glutamate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.891	CFI14_04275		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	00550	Peptidoglycan biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.892	CFI14_04280		Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	00550	Peptidoglycan biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.893	CFI14_04285		Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	2.4.1.129	Peptidoglycan glycosyltransferase	00550	Peptidoglycan biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.908	CFI14_04365		6-phosphogluconolactonase (EC 3.1.1.31)	3.1.1.31	6-phosphogluconolactonase	00030	Pentose phosphate pathway
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.912	CFI14_04380		NAD kinase (EC 2.7.1.23)	2.7.1.23	NAD(+) kinase	00760	Nicotinate and nicotinamide metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.913	CFI14_04385		GTP pyrophosphokinase (EC 2.7.6.5)	2.7.6.5	GTP diphosphokinase	00230	Purine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.942	CFI14_04640	rbsK	Ribokinase (EC 2.7.1.15)	2.7.1.15	Ribokinase	00030	Pentose phosphate pathway
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.959	CFI14_04725		N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)	3.5.1.47	N-acetyldiaminopimelate deacetylase	00300	Lysine biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.960	CFI14_04730	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)	2.3.1.89	Tetrahydrodipicolinate N-acetyltransferase	00300	Lysine biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.961	CFI14_04735		Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	1.1.1.205	IMP dehydrogenase	00230	Purine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.961	CFI14_04735		Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	1.1.1.205	IMP dehydrogenase	00983	Drug metabolism - other enzymes
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.964	CFI14_04750	racE	Glutamate racemase (EC 5.1.1.3)	5.1.1.3	Glutamate racemase	00471	D-Glutamine and D-glutamate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.968	CFI14_04770		Glycerate kinase (EC 2.7.1.31)	2.7.1.31	Glycerate 3-kinase	00260	Glycine, serine and threonine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.968	CFI14_04770		Glycerate kinase (EC 2.7.1.31)	2.7.1.31	Glycerate 3-kinase	00561	Glycerolipid metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.968	CFI14_04770		Glycerate kinase (EC 2.7.1.31)	2.7.1.31	Glycerate 3-kinase	00630	Glyoxylate and dicarboxylate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.975	CFI14_04805		Alanyl-tRNA synthetase (EC 6.1.1.7)	6.1.1.7	Alanine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.978	CFI14_04820		DNA polymerase IV (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.978	CFI14_04820		DNA polymerase IV (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.994	CFI14_04900		ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)	3.5.1.42	Nicotinamide-nucleotide amidase	00760	Nicotinate and nicotinamide metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.994	CFI14_04900		ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.996	CFI14_04905	pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	00564	Glycerophospholipid metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1000	CFI14_04925		Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	00260	Glycine, serine and threonine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1000	CFI14_04925		Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	00270	Cysteine and methionine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1000	CFI14_04925		Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	00300	Lysine biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1014	CFI14_04990		Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	6.3.2.12	Dihydrofolate synthase	00790	Folate biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1014	CFI14_04990		Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	6.3.2.17	Tetrahydrofolate synthase	00790	Folate biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1016	CFI14_04995		Valyl-tRNA synthetase (EC 6.1.1.9)	6.1.1.9	Valine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1017	CFI14_05000		Thiol peroxidase, Tpx-type (EC 1.11.1.15)	1.11.1.15	Peroxiredoxin	00480	Glutathione metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1018	CFI14_05005		Glutamate--cysteine ligase (EC 6.3.2.2)	6.3.2.2	Glutamate--cysteine ligase	00480	Glutathione metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1020	CFI14_05015		Cysteine desulfurase (EC 2.8.1.7), associated with tRNA 4-thiouridine synthase	2.8.1.7	Cysteine desulfurase	00730	Thiamine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1033	CFI14_05080		Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	6.3.4.14	Biotin carboxylase	00061	Fatty acid biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1035	CFI14_05090		Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)	3.5.1.54	Allophanate hydrolase	00330	Arginine and proline metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1035	CFI14_05090		Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)	3.5.1.54	Allophanate hydrolase	00791	Atrazine degradation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1036	CFI14_05095	pxpB	Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)	3.5.1.54	Allophanate hydrolase	00330	Arginine and proline metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1036	CFI14_05095	pxpB	Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)	3.5.1.54	Allophanate hydrolase	00791	Atrazine degradation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1042	CFI14_05130		Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	3.1.4.46	Glycerophosphodiester phosphodiesterase	00564	Glycerophospholipid metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1043	CFI14_05135		D-alanine--D-alanine ligase (EC 6.3.2.4)	6.3.2.4	D-alanine--D-alanine ligase	00473	D-Alanine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1043	CFI14_05135		D-alanine--D-alanine ligase (EC 6.3.2.4)	6.3.2.4	D-alanine--D-alanine ligase	00550	Peptidoglycan biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1046	CFI14_05150		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00010	Glycolysis / Gluconeogenesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1046	CFI14_05150		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00270	Cysteine and methionine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1046	CFI14_05150		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00620	Pyruvate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1046	CFI14_05150		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00640	Propanoate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1057	CFI14_05200	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	00520	Amino sugar and nucleotide sugar metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1057	CFI14_05200	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	00550	Peptidoglycan biosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1058	CFI14_05205		ATP synthase epsilon chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1058	CFI14_05205		ATP synthase epsilon chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1058	CFI14_05205		ATP synthase epsilon chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1059	CFI14_05210	atpD	ATP synthase beta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1059	CFI14_05210	atpD	ATP synthase beta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1059	CFI14_05210	atpD	ATP synthase beta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1060	CFI14_05215		ATP synthase gamma chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1060	CFI14_05215		ATP synthase gamma chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1060	CFI14_05215		ATP synthase gamma chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1061	CFI14_05220		ATP synthase alpha chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1061	CFI14_05220		ATP synthase alpha chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1061	CFI14_05220		ATP synthase alpha chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1062	CFI14_05225		ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1062	CFI14_05225		ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1062	CFI14_05225		ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1063	CFI14_05230		ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1063	CFI14_05230		ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1063	CFI14_05230		ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1064	CFI14_05235		ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1064	CFI14_05235		ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1064	CFI14_05235		ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1065	CFI14_05240	atpB	ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1065	CFI14_05240	atpB	ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1065	CFI14_05240	atpB	ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1067	CFI14_05250		Uracil phosphoribosyltransferase (EC 2.4.2.9)	2.4.2.9	Uracil phosphoribosyltransferase	00240	Pyrimidine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1068	CFI14_05255		Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00260	Glycine, serine and threonine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1068	CFI14_05255		Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00460	Cyanoamino acid metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1068	CFI14_05255		Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00630	Glyoxylate and dicarboxylate metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1068	CFI14_05255		Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00670	One carbon pool by folate
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1068	CFI14_05255		Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00680	Methane metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1073	CFI14_05280		Thymidine kinase (EC 2.7.1.21)	2.7.1.21	Thymidine kinase	00240	Pyrimidine metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1073	CFI14_05280		Thymidine kinase (EC 2.7.1.21)	2.7.1.21	Thymidine kinase	00983	Drug metabolism - other enzymes
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1076	CFI14_05295	manA	Mannose-6-phosphate isomerase (EC 5.3.1.8)	5.3.1.8	Mannose-6-phosphate isomerase	00051	Fructose and mannose metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1076	CFI14_05295	manA	Mannose-6-phosphate isomerase (EC 5.3.1.8)	5.3.1.8	Mannose-6-phosphate isomerase	00520	Amino sugar and nucleotide sugar metabolism
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1080	CFI14_05310		Branched-chain amino acid aminotransferase (EC 2.6.1.42)	2.6.1.42	Branched-chain-amino-acid transaminase	00280	Valine, leucine and isoleucine degradation
1589.89	Lactobacillus pentosus strain ZFM94	fig|1589.89.peg.1080	CFI14_05310		Branched-chain amino acid aminotransferase (EC 2.6.1.42)	2.6.1.42	Branched-chain-amino-acid transaminase	00290	Valine, leucine and isoleucine biosynthesis
