genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00906	Carotenoid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00908	Zeatin biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00941	Flavonoid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00942	Anthocyanin biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00944	Flavone and flavonol biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00965	Betalain biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	01051	Biosynthesis of ansamycins
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	01057	Biosynthesis of type II polyketide products
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.374	HMPREF9024_00349	VBIPedAci303_0374		D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)	6.1.1.13	D-alanine--poly(phosphoribitol) ligase	00473	D-Alanine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.376	HMPREF9024_00351	VBIPedAci303_0376		D-alanine--poly(phosphoribitol) ligase ACP subunit (EC 6.1.1.13)	6.1.1.13	D-alanine--poly(phosphoribitol) ligase	00473	D-Alanine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.379	HMPREF9024_00354	VBIPedAci303_0379		Type 2 NADH dehydrogenase (EC 1.6.99.3)	1.6.99.3	NADH dehydrogenase	00190	Oxidative phosphorylation
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.380	HMPREF9024_00355	VBIPedAci303_0380		Phosphoglycolate phosphatase (EC 3.1.3.18)	3.1.3.18	Phosphoglycolate phosphatase	00630	Glyoxylate and dicarboxylate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.386	HMPREF9024_00361	VBIPedAci303_0386		Sugar kinase and transcription regulator (EC 2.7.1.-)	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	00540	Lipopolysaccharide biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.386	HMPREF9024_00361	VBIPedAci303_0386		Sugar kinase and transcription regulator (EC 2.7.1.-)	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	00900	Terpenoid backbone biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.390	HMPREF9024_00365	VBIPedAci303_0390		DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.390	HMPREF9024_00365	VBIPedAci303_0390		DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.391	HMPREF9024_00366	VBIPedAci303_0391		CTP synthase (EC 6.3.4.2)	6.3.4.2	CTP synthase	00240	Pyrimidine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.392	HMPREF9024_00367	VBIPedAci303_0392		UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	00520	Amino sugar and nucleotide sugar metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.392	HMPREF9024_00367	VBIPedAci303_0392		UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	00550	Peptidoglycan biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.400	HMPREF9024_00375	VBIPedAci303_0400		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	00300	Lysine biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.400	HMPREF9024_00375	VBIPedAci303_0400		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	00550	Peptidoglycan biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.402	HMPREF9024_00377	VBIPedAci303_0402		Holo-[acyl-carrier-protein] synthase (EC 2.7.8.7)	2.7.8.7	Holo-[acyl-carrier-protein] synthase	00770	Pantothenate and CoA biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.403	HMPREF9024_00378	VBIPedAci303_0403		Alanine racemase (EC 5.1.1.1)	5.1.1.1	Alanine racemase	00473	D-Alanine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.408	HMPREF9024_00383	VBIPedAci303_0408		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00010	Glycolysis / Gluconeogenesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.408	HMPREF9024_00383	VBIPedAci303_0408		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00270	Cysteine and methionine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.408	HMPREF9024_00383	VBIPedAci303_0408		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00620	Pyruvate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.408	HMPREF9024_00383	VBIPedAci303_0408		L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00640	Propanoate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.416		VBIPedAci303_0416		Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	2.4.2.8	Hypoxanthine phosphoribosyltransferase	00230	Purine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.416		VBIPedAci303_0416		Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	2.4.2.8	Hypoxanthine phosphoribosyltransferase	00983	Drug metabolism - other enzymes
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.420	HMPREF9024_00394	VBIPedAci303_0420		Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.430	HMPREF9024_00404	VBIPedAci303_0430		4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	4.1.1.44	4-carboxymuconolactone decarboxylase	00362	Benzoate degradation via hydroxylation
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.444	HMPREF9024_00418	VBIPedAci303_0444		Manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1)	3.6.1.1	Inorganic diphosphatase	00190	Oxidative phosphorylation
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.450	HMPREF9024_00423	VBIPedAci303_0450		Glycerate kinase (EC 2.7.1.31)	2.7.1.31	Glycerate 3-kinase	00260	Glycine, serine and threonine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.450	HMPREF9024_00423	VBIPedAci303_0450		Glycerate kinase (EC 2.7.1.31)	2.7.1.31	Glycerate 3-kinase	00561	Glycerolipid metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.450	HMPREF9024_00423	VBIPedAci303_0450		Glycerate kinase (EC 2.7.1.31)	2.7.1.31	Glycerate 3-kinase	00630	Glyoxylate and dicarboxylate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.454	HMPREF9024_00427	VBIPedAci303_0454		Dihydroneopterin aldolase (EC 4.1.2.25)	4.1.2.25	Dihydroneopterin aldolase	00790	Folate biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.455	HMPREF9024_00428	VBIPedAci303_0455		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	00790	Folate biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.456	HMPREF9024_00429	VBIPedAci303_0456		GTP cyclohydrolase I (EC 3.5.4.16) type 1	3.5.4.16	GTP cyclohydrolase I	00790	Folate biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.457	HMPREF9024_00430	VBIPedAci303_0457		Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	6.3.2.12	Dihydrofolate synthase	00790	Folate biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.457	HMPREF9024_00430	VBIPedAci303_0457		Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	6.3.2.17	Tetrahydrofolate synthase	00790	Folate biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.458	HMPREF9024_00431	VBIPedAci303_0458		Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	6.3.2.12	Dihydrofolate synthase	00790	Folate biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.458	HMPREF9024_00431	VBIPedAci303_0458		Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	6.3.2.17	Tetrahydrofolate synthase	00790	Folate biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.460	HMPREF9024_00433	VBIPedAci303_0460		Dihydropteroate synthase (EC 2.5.1.15)	2.5.1.15	Dihydropteroate synthase	00790	Folate biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.471	HMPREF9024_00447	VBIPedAci303_0471		Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240	Pyrimidine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.471	HMPREF9024_00447	VBIPedAci303_0471		Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00250	Alanine, aspartate and glutamate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.472	HMPREF9024_00448	VBIPedAci303_0472		Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240	Pyrimidine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.472	HMPREF9024_00448	VBIPedAci303_0472		Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00250	Alanine, aspartate and glutamate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.476	HMPREF9024_00452	VBIPedAci303_0476		Formate--tetrahydrofolate ligase (EC 6.3.4.3)	6.3.4.3	Formate--tetrahydrofolate ligase	00670	One carbon pool by folate
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.476	HMPREF9024_00452	VBIPedAci303_0476		Formate--tetrahydrofolate ligase (EC 6.3.4.3)	6.3.4.3	Formate--tetrahydrofolate ligase	00720	Reductive carboxylate cycle (CO2 fixation)
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.485	HMPREF9024_00460	VBIPedAci303_0485		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1)	2.4.1.129	Peptidoglycan glycosyltransferase	00550	Peptidoglycan biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.490	HMPREF9024_00465	VBIPedAci303_0490		Mevalonate kinase (EC 2.7.1.36)	2.7.1.36	Mevalonate kinase	00900	Terpenoid backbone biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.491	HMPREF9024_00466	VBIPedAci303_0491		Diphosphomevalonate decarboxylase (EC 4.1.1.33)	4.1.1.33	Diphosphomevalonate decarboxylase	00900	Terpenoid backbone biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.492	HMPREF9024_00467	VBIPedAci303_0492		Phosphomevalonate kinase (EC 2.7.4.2)	2.7.4.2	Phosphomevalonate kinase	00900	Terpenoid backbone biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.493	HMPREF9024_00468	VBIPedAci303_0493		Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)	5.3.3.2	Isopentenyl-diphosphate Delta-isomerase	00900	Terpenoid backbone biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.508	HMPREF9024_00481	VBIPedAci303_0508		2-dehydropantoate 2-reductase (EC 1.1.1.169)	1.1.1.169	2-dehydropantoate 2-reductase	00770	Pantothenate and CoA biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.523	HMPREF9024_00493	VBIPedAci303_0523		FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	2.7.1.26	Riboflavin kinase	00740	Riboflavin metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.523	HMPREF9024_00493	VBIPedAci303_0523		FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	2.7.7.2	FAD synthetase	00740	Riboflavin metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.532	HMPREF9024_00501	VBIPedAci303_0532		DNA polymerase III polC-type (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.532	HMPREF9024_00501	VBIPedAci303_0532		DNA polymerase III polC-type (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.533	HMPREF9024_00502	VBIPedAci303_0533		Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type	6.1.1.15	Proline--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.536	HMPREF9024_00504	VBIPedAci303_0536		Phosphatidate cytidylyltransferase (EC 2.7.7.41)	2.7.7.41	Phosphatidate cytidylyltransferase	00564	Glycerophospholipid metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.536	HMPREF9024_00504	VBIPedAci303_0536		Phosphatidate cytidylyltransferase (EC 2.7.7.41)	2.7.7.41	Phosphatidate cytidylyltransferase	04070	Phosphatidylinositol signaling system
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.537	HMPREF9024_00505	VBIPedAci303_0537		Undecaprenyl diphosphate synthase (EC 2.5.1.31)	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	00900	Terpenoid backbone biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.539	HMPREF9024_00507	VBIPedAci303_0539		Uridylate kinase (EC 2.7.4.22)	2.7.4.22	UMP kinase	00240	Pyrimidine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.542	HMPREF9024_00510	VBIPedAci303_0542		D-lactate dehydrogenase (EC 1.1.1.28)	1.1.1.28	D-lactate dehydrogenase	00620	Pyruvate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.550	HMPREF9024_00518	VBIPedAci303_0550		Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	2.3.3.10	Hydroxymethylglutaryl-CoA synthase	00072	Synthesis and degradation of ketone bodies
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.550	HMPREF9024_00518	VBIPedAci303_0550		Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	2.3.3.10	Hydroxymethylglutaryl-CoA synthase	00280	Valine, leucine and isoleucine degradation
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.550	HMPREF9024_00518	VBIPedAci303_0550		Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	2.3.3.10	Hydroxymethylglutaryl-CoA synthase	00650	Butanoate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.550	HMPREF9024_00518	VBIPedAci303_0550		Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	2.3.3.10	Hydroxymethylglutaryl-CoA synthase	00900	Terpenoid backbone biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.552	HMPREF9024_00520	VBIPedAci303_0552		Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH)	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.553	HMPREF9024_00521	VBIPedAci303_0553		Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.553	HMPREF9024_00521	VBIPedAci303_0553		Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00253	Tetracycline biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.553	HMPREF9024_00521	VBIPedAci303_0553		Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00620	Pyruvate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.553	HMPREF9024_00521	VBIPedAci303_0553		Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00640	Propanoate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.553	HMPREF9024_00521	VBIPedAci303_0553		Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00720	Reductive carboxylate cycle (CO2 fixation)
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.554	HMPREF9024_00522	VBIPedAci303_0554		Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.554	HMPREF9024_00522	VBIPedAci303_0554		Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00253	Tetracycline biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.554	HMPREF9024_00522	VBIPedAci303_0554		Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00620	Pyruvate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.554	HMPREF9024_00522	VBIPedAci303_0554		Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00640	Propanoate metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.554	HMPREF9024_00522	VBIPedAci303_0554		Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00720	Reductive carboxylate cycle (CO2 fixation)
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.555	HMPREF9024_00523	VBIPedAci303_0555		Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	6.3.4.14	Biotin carboxylase	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.556	HMPREF9024_00524	VBIPedAci303_0556		3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.556	HMPREF9024_00524	VBIPedAci303_0556		3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	00780	Biotin metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.558	HMPREF9024_00526	VBIPedAci303_0558		3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.558	HMPREF9024_00526	VBIPedAci303_0558		3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	00780	Biotin metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.559	HMPREF9024_00527	VBIPedAci303_0559		3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.559	HMPREF9024_00527	VBIPedAci303_0559		3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	00780	Biotin metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.560	HMPREF9024_00528	VBIPedAci303_0560		Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	2.3.1.39	[Acyl-carrier-protein] S-malonyltransferase	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.562	HMPREF9024_00530	VBIPedAci303_0562		3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.563	HMPREF9024_00531	VBIPedAci303_0563		3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	00061	Fatty acid biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.563	HMPREF9024_00531	VBIPedAci303_0563		3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	00780	Biotin metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.584	HMPREF9024_00551	VBIPedAci303_0584		Thiamin pyrophosphokinase (EC 2.7.6.2)	2.7.6.2	Thiamine diphosphokinase	00730	Thiamine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.585	HMPREF9024_00552	VBIPedAci303_0585		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	5.1.3.1	Ribulose-phosphate 3-epimerase	00030	Pentose phosphate pathway
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.585	HMPREF9024_00552	VBIPedAci303_0585		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	5.1.3.1	Ribulose-phosphate 3-epimerase	00040	Pentose and glucuronate interconversions
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.585	HMPREF9024_00552	VBIPedAci303_0585		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	5.1.3.1	Ribulose-phosphate 3-epimerase	00710	Carbon fixation in photosynthetic organisms
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.590	HMPREF9024_00557	VBIPedAci303_0590		Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	00670	One carbon pool by folate
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.590	HMPREF9024_00557	VBIPedAci303_0590		Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	00970	Aminoacyl-tRNA biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.592	HMPREF9024_00559	VBIPedAci303_0592		Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	4.1.1.36	Phosphopantothenoylcysteine decarboxylase	00770	Pantothenate and CoA biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.592	HMPREF9024_00559	VBIPedAci303_0592		Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	6.3.2.5	Phosphopantothenate--cysteine ligase	00770	Pantothenate and CoA biosynthesis
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.593	HMPREF9024_00560	VBIPedAci303_0593		DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.593	HMPREF9024_00560	VBIPedAci303_0593		DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.594	HMPREF9024_00561	VBIPedAci303_0594		Guanylate kinase (EC 2.7.4.8)	2.7.4.8	Guanylate kinase	00230	Purine metabolism
563194.3	Pediococcus acidilactici 7_4	fig|563194.3.peg.600	HMPREF9024_00566	VBIPedAci303_0600		(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10)	2.5.1.10	(2E,6E)-farnesyl diphosphate synthase	00900	Terpenoid backbone biosynthesis
