genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.344	HMPREF0623_0354	348477	349409	+	933	panE	2-dehydropantoate 2-reductase (EC 1.1.1.169)	PLF_1253_00001299	PGF_07730014
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.345	HMPREF0623_0355	349750	350232	+	483		Substrate-specific component QueT (COG4708) of predicted queuosine-regulated ECF transporter	PLF_1253_00001003	PGF_03742559
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.346	HMPREF0623_0356	350257	350478	+	222	metG	hypothetical protein	PLF_1253_00001044	PGF_02753260
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.347	HMPREF0623_0357	350478	351218	+	741	fabG2	Oxidoreductase, short-chain dehydrogenase/reductase family	PLF_1253_00000859	PGF_10532194
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.348	HMPREF0623_0358	351319	351882	-	564		Lysine decarboxylase family	PLF_1253_00000947	PGF_02016712
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.349	HMPREF0623_0359	351987	352829	-	843		MSM (multiple sugar metabolism) operon regulatory protein	PLF_1253_00001361	PGF_07274539
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.350	HMPREF0623_0360	352967	354421	+	1455		Inner membrane permease YgjI, clustered with evolved beta-galactosidase	PLF_1253_00001596	PGF_00052487
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.351	HMPREF0623_0361	354440	357514	+	3075	ebgA	Evolved beta-D-galactosidase, alpha subunit	PLF_1253_00001335	PGF_00424957
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.352	HMPREF0623_0362	357721	358410	-	690		hypothetical protein	PLF_1253_00001466	PGF_02753344
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.353	HMPREF0623_0363	358589	360427	+	1839	lepA	Translation elongation factor LepA	PLF_1253_00000167	PGF_00060414
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.354	HMPREF0623_0364	360486	361916	-	1431	pepDA2	Dipeptidase	PLF_1253_00000317	PGF_00423498
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.355	HMPREF0623_0365	362101	362289	+	189		2-hydroxymuconate tautomerase-like protein	PLF_1253_00000238	PGF_10471987
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.356	HMPREF0623_0366	362369	363181	-	813		Hydrolase, HAD superfamily	PLF_1253_00000098	PGF_02899915
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.357	HMPREF0623_0367	363346	364728	+	1383		tRNA/rRNA cytosine-C5-methyltransferase	PLF_1253_00000840	PGF_07117522
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.358	HMPREF0623_0368	364801	365784	-	984	fni	Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)	PLF_1253_00000474	PGF_00015737
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.359	HMPREF0623_0369	365793	366875	-	1083		Phosphomevalonate kinase (EC 2.7.4.2)	PLF_1253_00000596	PGF_02154390
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.360	HMPREF0623_0370	366890	367885	-	996	mvaD	Diphosphomevalonate decarboxylase (EC 4.1.1.33)	PLF_1253_00000318	PGF_00423613
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.361	HMPREF0623_0371	367901	368821	-	921	mvk	Mevalonate kinase (EC 2.7.1.36)	PLF_1253_00000538	PGF_04815798
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.362	HMPREF0623_0372	368940	371723	+	2784	dnaQ	DinG family ATP-dependent helicase YoaA	PLF_1253_00000316	PGF_00423472
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.363	HMPREF0623_0373	371754	372245	+	492		Uncharacterized protein YpmB	PLF_1253_00001447	PGF_00072429
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.364	HMPREF0623_0374	372260	372976	+	717	dnaD	Chromosome replication initiation protein DnaD	PLF_1253_00000443	PGF_00417995
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.365	HMPREF0623_0375	373113	373787	+	675		Mobile element protein	PLF_1253_00002155	PGF_01000105
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.366	HMPREF0623_0377	374196	376517	-	2322	pbp1A	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1)	PLF_1253_00000119	PGF_02040916
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.367	HMPREF0623_0378	376551	377150	-	600	recU	RecU Holliday junction resolvase	PLF_1253_00000646	PGF_01124268
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.368	HMPREF0623_0379	377307	377858	+	552		UPF0398 protein YpsA	PLF_1253_00000344	PGF_00426730
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.369	HMPREF0623_0380	377934	378275	+	342		Cell division protein GpsB, coordinates the switch between cylindrical and septal cell wall synthesis by re-localization of PBP1	PLF_1253_00011143	PGF_00417093
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.370	HMPREF0623_0381	378759	379889	+	1131		23S rRNA (guanine(2445)-N(2))-methyltransferase (EC 2.1.1.173)	PLF_1253_00000047	PGF_00415407
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.371	HMPREF0623_0382	379899	381005	+	1107		Glycine/D-amino acid oxidases family	PLF_1253_00000388	PGF_00008856
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.372	HMPREF0623_0383	381005	381388	+	384		Putative membrane-spanning protein	PLF_1253_00000987	PGF_00042045
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.373	HMPREF0623_0384	381395	383062	+	1668	fhs	Formate--tetrahydrofolate ligase (EC 6.3.4.3)	PLF_1253_00000356	PGF_00006245
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.374	HMPREF0623_0385	383075	383527	+	453	lspA	Lipoprotein signal peptidase (EC 3.4.23.36)	PLF_1253_00000513	PGF_10049472
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.375	HMPREF0623_0386	383537	384445	+	909	rluD	LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23)	PLF_1253_00000150	PGF_10569727
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.376	HMPREF0623_0387	384526	385059	+	534	upp	Pyrimidine operon regulatory protein PyrR	PLF_1253_00000782	PGF_00066124
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.377	HMPREF0623_0388	385088	386173	+	1086	carA	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	PLF_1253_00000427	PGF_07015581
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.378	HMPREF0623_0389	386175	388634	+	2460	carB	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	PLF_1253_00000426	PGF_00416410
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.379	HMPREF0623_0390	388757	390472	-	1716	fbpA	Fibronectin/fibrinogen-binding protein	PLF_1253_00000354	PGF_09945387
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.380	HMPREF0623_0391	390606	391016	+	411		Transcriptional regulator, MarR family	PLF_1253_00001428	PGF_10423881
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.381	HMPREF0623_0392	391102	391965	+	864		DegV family protein	PLF_1253_00000305	PGF_00845945
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.382	HMPREF0623_0393	391971	392321	-	351	crcB	Fluoride ion transporter CrcB	PLF_1253_00001286	PGF_06545170
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.383	HMPREF0623_0394	392321	392722	-	402		Fluoride ion transporter CrcB	PLF_1253_00004133	PGF_06545170
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.384	HMPREF0623_0396	393450	394382	-	933	ccpB	Transcriptional regulator, LacI family	PLF_1253_00000164	PGF_09774558
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.385	HMPREF0623_0397	394545	394820	+	276		hypothetical protein	PLF_1253_00001712	PGF_02753445
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.386	HMPREF0623_0398	394940	396451	+	1512		Arginine/ornithine antiporter ArcD	PLF_1253_00001162	PGF_09519210
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.387	HMPREF0623_0399	396937	397962	-	1026	epsIIA	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2	PLF_1253_00001198	PGF_00417153
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.388	HMPREF0623_0400	398103	400760	-	2658	mgtA	Mg(2+) transport ATPase, P-type (EC 3.6.3.2)	PLF_1253_00001203	PGF_01580528
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.389	HMPREF0623_0401	401475	402650	+	1176		Multidrug resistance transporter, Bcr/CflA family	PLF_1253_00004339	PGF_06767689
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.390	HMPREF0623_0402	402988	403557	+	570		NAD(P)H dehydrogenase, quinone family	PLF_1253_00001368	PGF_00839627
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.391	HMPREF0623_0404	404246	405376	-	1131	folP	Dihydropteroate synthase (EC 2.5.1.15)	PLF_1253_00001179	PGF_01853493
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.392	HMPREF0623_0405	405388	405984	-	597	rdgB	hypothetical protein	PLF_1253_00001524	PGF_02753385
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.393	HMPREF0623_0406	405965	407269	-	1305	folC	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	PLF_1253_00001120	PGF_04485073
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.394	HMPREF0623_0407	407262	407834	-	573	folE	GTP cyclohydrolase I (EC 3.5.4.16) type 1	PLF_1253_00001183	PGF_02820109
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.395	HMPREF0623_0408	407815	408324	-	510	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	PLF_1253_00001191	PGF_10123167
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.396	HMPREF0623_0409	408317	408682	-	366	folB	Dihydroneopterin aldolase (EC 4.1.2.25)	PLF_1253_00001334	PGF_01979294
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.397	HMPREF0623_0410	409083	410585	+	1503	potE	Inner membrane transporter YjeM	PLF_1253_00000425	PGF_00014290
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.398	HMPREF0623_0411	410648	411163	-	516	msrA	Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11)	PLF_1253_00000128	PGF_05083865
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.399	HMPREF0623_0412	411167	411619	-	453	msrB	Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)	PLF_1253_00001222	PGF_06594013
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.400	HMPREF0623_0413	411813	412967	-	1155	glxK	Glycerate kinase (EC 2.7.1.31)	PLF_1253_00000382	PGF_06728837
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.401	HMPREF0623_0414	412983	414275	-	1293		D-glycerate transporter (predicted)	PLF_1253_00001327	PGF_00420963
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.402	HMPREF0623_0415	414450	416981	-	2532	uvrA	Excinuclease ABC subunit A paralog of unknown function	PLF_1253_00001072	PGF_00424968
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.403	HMPREF0623_0416	417233	418552	-	1320	rarA	Replication-associated recombination protein RarA	PLF_1253_00001598	PGF_05935795
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.404	HMPREF0623_0417	418648	419448	+	801		Predicted transcriptional regulator	PLF_1253_00002181	PGF_00036417
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.405	HMPREF0623_0418	419672	420604	-	933	ppaC	Manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1)	PLF_1253_00000524	PGF_00019248
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.406	HMPREF0623_0419	420597	421583	-	987		Transcriptional regulator, LysR family	PLF_1253_00001248	PGF_00821776
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.407	HMPREF0623_0420	421679	424132	-	2454	parC	DNA topoisomerase IV subunit A (EC 5.99.1.3)	PLF_1253_00000160	PGF_00057270
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.409	HMPREF0623_0421	424151	426196	-	2046	parE	DNA topoisomerase IV subunit B (EC 5.99.1.3)	PLF_1253_00000161	PGF_06005188
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.410	HMPREF0623_0422	426366	426977	+	612	plsY	Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY (EC 2.3.1.n3)	PLF_1253_00000229	PGF_01323228
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.411	HMPREF0623_0423	427023	427907	-	885		LacX protein, plasmid	PLF_1253_00000503	PGF_01674675
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.412	HMPREF0623_0424	427920	429332	-	1413	hslU	ATP-dependent hsl protease ATP-binding subunit HslU	PLF_1253_00000104	PGF_00019038
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.413	HMPREF0623_0425	429336	429890	-	555	hslV	ATP-dependent protease subunit HslV (EC 3.4.25.2)	PLF_1253_00000226	PGF_00019428
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.414	HMPREF0623_0426	429911	430816	-	906	xerC	Site-specific tyrosine recombinase XerC	PLF_1253_00000714	PGF_04835795
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.415	HMPREF0623_0427	430888	432960	-	2073	topA	DNA topoisomerase I (EC 5.99.1.2)	PLF_1253_00000293	PGF_10300474
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.416	HMPREF0623_0428	433133	434002	-	870	dprA	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	PLF_1253_00000679	PGF_09432500
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.417	HMPREF0623_0429	434048	434815	-	768	rnhB	Ribonuclease HII (EC 3.1.26.4)	PLF_1253_00000653	PGF_00048556
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.418	HMPREF0623_0430	434802	435665	-	864	ylqF	LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)	PLF_1253_00000242	PGF_00426877
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.419	HMPREF0623_0431	436071	436289	-	219		hypothetical protein	PLF_1253_00001720	PGF_02753453
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.420	HMPREF0623_0432	436764	437291	+	528		Transposase	PLF_1253_00002201	PGF_08282545
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.421		437465	437632	+	168		hypothetical protein	PLF_1253_00002713	PGF_02043088
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.422		437830	437958	+	129		hypothetical protein	PLF_1253_00002453	PGF_02753773
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.423	HMPREF0623_0434	438273	438410	-	138		hypothetical protein	PLF_1253_00004213	PGF_02754865
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.424	HMPREF0623_0435	438474	438638	-	165		hypothetical protein	PLF_1253_00011815	PGF_10653056
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.425	HMPREF0623_0437	438943	439086	-	144		hypothetical protein	PLF_1253_00004196	PGF_02754848
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.426	HMPREF0623_0438	439767	441182	-	1416		hypothetical protein	PLF_1253_00003045	PGF_08225224
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.427	HMPREF0623_0439	441799	441978	+	180		hypothetical protein	PLF_1253_00001039	PGF_01594913
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.428	HMPREF0623_0440	441981	442172	+	192		hypothetical protein	PLF_1253_00004117	PGF_02754771
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.429	HMPREF0623_0442	443067	444437	-	1371	npr	NADH peroxidase Npx (EC 1.11.1.1)	PLF_1253_00000122	PGF_10330198
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.430	HMPREF0623_0443	444670	445848	-	1179	atoB	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	PLF_1253_00001160	PGF_08262214
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.431	HMPREF0623_0444	446293	446922	+	630		hypothetical protein	PLF_1253_00001038	PGF_08225224
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.432	HMPREF0623_0445	447285	449399	-	2115	clpL	ClpE-like protein	PLF_1253_00000254	PGF_03523455
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.433	HMPREF0623_0446	449825	450196	-	372		hypothetical protein	PLF_1253_00001045	PGF_02753261
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.434	HMPREF0623_0447	450213	451229	-	1017		hypothetical protein	PLF_1253_00001105	PGF_08225224
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.435	HMPREF0623_0448	451463	451963	-	501	entB	Isochorismatase (EC 3.3.2.1)	PLF_1253_00002397	PGF_06938364
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.436	HMPREF0623_0449	452225	453484	-	1260	purD	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	PLF_1253_00001091	PGF_07750515
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.437	HMPREF0623_0450	453497	455032	-	1536	purH	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	PLF_1253_00001121	PGF_00013509
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.438	HMPREF0623_0451	455045	455626	-	582	purN	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	PLF_1253_00001836	PGF_00033968
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.439	HMPREF0623_0452	455626	456672	-	1047	purM	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	PLF_1253_00001132	PGF_00033954
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.440	HMPREF0623_0453	456675	458144	-	1470	purF	Amidophosphoribosyltransferase (EC 2.4.2.14)	PLF_1253_00001116	PGF_00050995
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.441	HMPREF0623_0454	458129	460333	-	2205	purL	Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)	PLF_1253_00001135	PGF_00033961
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.442	HMPREF0623_0455	460351	461025	-	675	purQ	Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)	PLF_1253_00001134	PGF_00033959
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.443	HMPREF0623_0456	461022	461282	-	261	purS	Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)	PLF_1253_00001133	PGF_07957805
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.444	HMPREF0623_0457	461269	462003	-	735	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	PLF_1253_00001131	PGF_00033936
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.445	HMPREF0623_0458	461981	463141	-	1161	purK	N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18)	PLF_1253_00001126	PGF_00024274
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.446	HMPREF0623_0459	463125	463607	-	483	purE	N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)	PLF_1253_00001125	PGF_05172785
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.447	HMPREF0623_0460	464000	464176	-	177		hypothetical protein	PLF_1253_00001954	PGF_02753511
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.448	HMPREF0623_0462	464665	464823	-	159		hypothetical protein	PLF_1253_00002552	PGF_02753836
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.449	HMPREF0623_0463	464848	465015	-	168	clpX	hypothetical protein	PLF_1253_00002607	PGF_00106926
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.450	HMPREF0623_0464	465077	465433	-	357	thiE	Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	PLF_1253_00001646	PGF_01291823
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.451	HMPREF0623_0465	465508	465705	-	198	thiE2	Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	PLF_1253_00001646	PGF_01291823
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.452	HMPREF0623_0466	466300	466713	+	414		hypothetical protein	PLF_1253_00010929	PGF_08225224
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.453	HMPREF0623_0467	466677	466802	+	126		hypothetical protein	PLF_1253_00002700	PGF_07668820
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.454	HMPREF0623_0468	467030	467881	-	852	citXG	hypothetical protein	PLF_1253_00002553	PGF_10409300
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.455	HMPREF0623_0469	467868	468407	-	540	citX	Citrate lyase holo-[acyl-carrier-protein] synthase (EC 2.7.7.61)	PLF_1253_00002148	PGF_07518589
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.456	HMPREF0623_0470	468435	469973	-	1539	citF	Citrate lyase alpha chain (EC 4.1.3.6)	PLF_1253_00002145	PGF_00418097
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.457	HMPREF0623_0471	469963	470871	-	909	citE	Citrate lyase beta chain (EC 4.1.3.6)	PLF_1253_00002146	PGF_01442763
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.458	HMPREF0623_0472	470871	471164	-	294	citD	Citrate lyase gamma chain, acyl carrier protein	PLF_1253_00002147	PGF_00418101
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.459	HMPREF0623_0473	471154	472209	-	1056	citC	[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	PLF_1253_00002206	PGF_00067742
