orgId	gdb	gid	pathway	step	score	locusId	sysName	desc	locusId2	sysName2	desc2	blastBits	curatedIds	identity	blastCoverage	blastScore	curatedDesc	hmmBits	hmmId	hmmCoverage	hmmScore	hmmDesc	otherIds	otherBits	otherIdentity	otherCoverage
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	cellobiose	ptsG	0	1_2138						287.0	BRENDA::P69786,CharProtDB::CH_024290,SwissProt::P69786,TCDB::P69786,ecocyc::PTSG-MONOMER,metacyc::PTSG-MONOMER	36.4	0.951781970649895	0	protein-Npi-phosphohistidine-D-glucose phosphotransferase (EC 2.7.1.199);; PTS system glucose-specific EIICB component; EC 2.7.1.69;; PTS system glucose-specific EIICB component; EIICB-Glc; EII-Glc; EC 2.7.1.199;; PTS system glucose-specific EIICB component PTGB aka PTSG aka GLCA aka UMG aka B1101, component of Glucose porter (PtsG; GlcA; Umg) (transports D-glucose and &alpha;-methyl-D-glucopyranoside);; glucose-specific PTS enzyme IIBC component (EC 2.7.1.199);; glucose-specific PTS enzyme IIBC component (EC 2.7.1.199)						BRENDA::P45604	456.1	40.3	0.978494623655914
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	cellobiose	ptsG-crr	0	1_2138						429.1	CharProtDB::CH_001857,TCDB::P20166	37.1	0.972818311874106	0	PTS system glucose-specific EIICBA component; EC 2.7.1.-; EC 2.7.1.69;; The glucose IICBA porter (PtsG) 44% identical to 4.A.1.1.1)						BRENDA::P45604	456.1	40.3	0.978494623655914
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	cellobiose	ptsG-crr	0	1_2496						410.2	SwissProt::Q53922,TCDB::Q53922	35.3	0.984104046242775	0	PTS system glucoside-specific EIICBA component; EIICBA-Glc 2; EC 2.7.1.-;; Glucose porter GlcB (IICBA). Glucose uptake is inhibited by methyl-&alpha;-D-glucoside, methyl-&beta;-D-glucoside, p-nitrophenyl-&alpha;-D-glucoside, o-nitrophenyl-&beta;-D-glucoside and salicin, but not by 2-deoxyglucose. Mannose and N-acetylglucosamine are not transported						BRENDA::P09323,SwissProt::P09323,TCDB::P09323,ecocyc::NAGE-MONOMER,metacyc::NAGE-MONOMER	459.1	40.1	0.955246913580247
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	cit1	1	1_876						413.7	TCDB::Q6D017	44.2	0.973140495867769	1	The pmf-dependent citrate uptake system, Cit1						SwissProt::Q9LXV3	422.9	44.6	0.834829443447038
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	cit1	1	1_865						390.2	TCDB::Q6D017	40.7	0.985537190082645	1	The pmf-dependent citrate uptake system, Cit1						SwissProt::Q41364,CharProtDB::CH_000717,TCDB::Q41364	408.7	42.7	0.826010544815466
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	cit1	1	1_48						389.0	TCDB::Q6D017	39.7	0.983471074380165	1	The pmf-dependent citrate uptake system, Cit1						SwissProt::Q41364,CharProtDB::CH_000717,TCDB::Q41364	370.2	39.6	0.827768014059754
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	citD	2	1_880						83.6	metacyc::MONOMER-17000	46.4	1	2	citrate lyase &gamma; subunit									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	citE	2	1_881						336.3	BRENDA::Q037K5	60.2	0.986301369863014	2	citrate (pro-3S)-lyase (EC 4.1.3.6)						BRENDA::D3JV05,SwissProt::D3JV05	163.7	34.0	0.947368421052632
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	citF	2	1_882						494.2	SwissProt::P75726,ecocyc::CITTRANS-MONOMER	53.8	0.917647058823529	2	Citrate lyase alpha chain; Citrase alpha chain; Citrate (pro-3S)-lyase alpha chain; Citrate CoA-transferase subunit; EC 4.1.3.6; EC 2.8.3.10;; citrate lyase &alpha; subunit									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	citT	0	1_876						317.4	SwissProt::P0AE74,TCDB::P0AE74,ecocyc::B0612-MONOMER,metacyc::B0612-MONOMER	36.4	0.997946611909651	0	Citrate/succinate antiporter; Citrate carrier; Citrate transporter;; Citrate:succinate antiporter;; citrate:succinate antiporter;; citrate:succinate antiporter						SwissProt::Q9LXV3	422.9	44.6	0.834829443447038
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	citT	0	1_865						301.6	SwissProt::P0AE74,TCDB::P0AE74,ecocyc::B0612-MONOMER,metacyc::B0612-MONOMER	35.0	0.995893223819302	0	Citrate/succinate antiporter; Citrate carrier; Citrate transporter;; Citrate:succinate antiporter;; citrate:succinate antiporter;; citrate:succinate antiporter						SwissProt::Q41364,CharProtDB::CH_000717,TCDB::Q41364	408.7	42.7	0.826010544815466
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	fecC	0	1_2609						200.3	SwissProt::P15030,TCDB::P15030,ecocyc::FECC-MONOMER,metacyc::FECC-MONOMER	37.7	0.966867469879518	0	Fe(3+) dicitrate transport system permease protein FecC; Iron(III) dicitrate transport system permease protein FecC;; FecC aka B4289, component of Iron (Fe3+) or ferric-dicitrate porter;; ferric citrate ABC transporter membrane subunit FecC (EC 7.2.2.18);; ferric citrate ABC transporter membrane subunit FecC (EC 7.2.2.18)						CharProtDB::CH_088313	250.0	40.2	0.854166666666667
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	fecC	0	1_2610						186.4	SwissProt::P15030,TCDB::P15030,ecocyc::FECC-MONOMER,metacyc::FECC-MONOMER	34.5	0.97289156626506	0	Fe(3+) dicitrate transport system permease protein FecC; Iron(III) dicitrate transport system permease protein FecC;; FecC aka B4289, component of Iron (Fe3+) or ferric-dicitrate porter;; ferric citrate ABC transporter membrane subunit FecC (EC 7.2.2.18);; ferric citrate ABC transporter membrane subunit FecC (EC 7.2.2.18)						CharProtDB::CH_088315	232.6	37.1	0.982142857142857
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	fecD	0	1_2610						213.0	CharProtDB::CH_004160,SwissProt::P15029,TCDB::P15029,ecocyc::FECD-MONOMER,metacyc::FECD-MONOMER	38.2	0.974842767295597	0	iron(III) dicitrate transport system permease protein FecD;; Fe(3+) dicitrate transport system permease protein FecD; Iron(III) dicitrate transport system permease protein FecD;; FecD aka B4288, component of Iron (Fe3+) or ferric-dicitrate porter;; ferric citrate ABC transporter membrane subunit FecD (EC 7.2.2.18);; ferric citrate ABC transporter membrane subunit FecD (EC 7.2.2.18)						CharProtDB::CH_088315	232.6	37.1	0.982142857142857
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	fecD	0	1_2609						174.9	CharProtDB::CH_004160,SwissProt::P15029,TCDB::P15029,ecocyc::FECD-MONOMER,metacyc::FECD-MONOMER	35.5	0.977987421383648	0	iron(III) dicitrate transport system permease protein FecD;; Fe(3+) dicitrate transport system permease protein FecD; Iron(III) dicitrate transport system permease protein FecD;; FecD aka B4288, component of Iron (Fe3+) or ferric-dicitrate porter;; ferric citrate ABC transporter membrane subunit FecD (EC 7.2.2.18);; ferric citrate ABC transporter membrane subunit FecD (EC 7.2.2.18)						CharProtDB::CH_088313	250.0	40.2	0.854166666666667
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	fecE	1	1_2608						214.5	CharProtDB::CH_088321,SwissProt::P15031,TCDB::P15031,ecocyc::FECE-MONOMER,metacyc::FECE-MONOMER	40.7	0.988235294117647	1	iron(III) dicitrate transport ATP-binding protein FecE;; Fe(3+) dicitrate transport ATP-binding protein FecE; Iron(III) dicitrate transport ATP-binding protein FecE;; Fe(3+) dicitrate transport ATP-binding protein FecE, component of Iron (Fe3+) or ferric-dicitrate porter;; ferric citrate ABC transporter ATP binding subunit (EC 7.2.2.18);; ferric citrate ABC transporter ATP binding subunit (EC 7.2.2.18)						TCDB::Q9A197	264.2	50.0	0.992307692307692
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	fecE	0	1_871						143.7	CharProtDB::CH_088321,SwissProt::P15031,TCDB::P15031,ecocyc::FECE-MONOMER,metacyc::FECE-MONOMER	35.0	0.925490196078431	0	iron(III) dicitrate transport ATP-binding protein FecE;; Fe(3+) dicitrate transport ATP-binding protein FecE; Iron(III) dicitrate transport ATP-binding protein FecE;; Fe(3+) dicitrate transport ATP-binding protein FecE, component of Iron (Fe3+) or ferric-dicitrate porter;; ferric citrate ABC transporter ATP binding subunit (EC 7.2.2.18);; ferric citrate ABC transporter ATP binding subunit (EC 7.2.2.18)						SwissProt::O34338	222.2	45.3	0.96
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrate	fecE	0	1_853						122.5	CharProtDB::CH_088321,SwissProt::P15031,TCDB::P15031,ecocyc::FECE-MONOMER,metacyc::FECE-MONOMER	34.5	0.886274509803922	0	iron(III) dicitrate transport ATP-binding protein FecE;; Fe(3+) dicitrate transport ATP-binding protein FecE; Iron(III) dicitrate transport ATP-binding protein FecE;; Fe(3+) dicitrate transport ATP-binding protein FecE, component of Iron (Fe3+) or ferric-dicitrate porter;; ferric citrate ABC transporter ATP binding subunit (EC 7.2.2.18);; ferric citrate ABC transporter ATP binding subunit (EC 7.2.2.18)						TCDB::Q839D4	389.0	67.0	0.975778546712803
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	AO353_03040	1	1_618						251.5	reanno::pseudo3_N2E3:AO353_03040	51.2	0.984251968503937	1	ABC transporter for L-Arginine and L-Citrulline, ATPase component						TCDB::Q9CES4	335.1	66.3	0.983805668016194
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	AO353_03040	1	1_1794						248.8	reanno::pseudo3_N2E3:AO353_03040	50.8	0.984251968503937	1	ABC transporter for L-Arginine and L-Citrulline, ATPase component						TCDB::Q9CES4	291.6	62.9	0.967611336032389
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	AO353_03040	1	1_683						206.5	reanno::pseudo1_N1B4:Pf1N1B4_3435	43.5	0.984251968503937	1	ABC transporter for L-Arginine and L-Citrulline, ATPase component						SwissProt::O34677	298.5	60.7	1
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	AO353_03040	1	1_2692						203.8	reanno::pseudo3_N2E3:AO353_03040	43.8	0.988188976377953	1	ABC transporter for L-Arginine and L-Citrulline, ATPase component						TCDB::P39456	244.2	51.2	0.97165991902834
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	AO353_03045	0	1_2691						123.2	reanno::pseudo1_N1B4:Pf1N1B4_3433	32.6	0.969827586206897	0	ABC transporter for L-Arginine and L-Citrulline, permease component 2						SwissProt::P42200,TCDB::P42200	209.5	49.3	0.923076923076923
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	AO353_03045	0	1_1795						113.2	reanno::pseudo1_N1B4:Pf1N1B4_3433	32.1	0.922413793103448	0	ABC transporter for L-Arginine and L-Citrulline, permease component 2						TCDB::Q8YSA2	228.8	30.8	0.976047904191617
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	AO353_03050	0	1_617						102.1	reanno::pseudo3_N2E3:AO353_03050	31.2	0.934497816593886	0	ABC transporter for L-Arginine and L-Citrulline, permease component 2						TCDB::Q9CES5	408.7	45.5	0.635854341736695
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	AO353_03050	0	1_1966						100.1	reanno::pseudo1_N1B4:Pf1N1B4_3432	30.1	0.930131004366812	0	ABC transporter for L-Arginine and L-Citrulline, permease component 1						TCDB::P73544	162.5	37.9	0.40377358490566
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	PRO3	2	1_461						171.8	CharProtDB::CH_024367,SwissProt::P0A9L8,ecocyc::PYRROLINECARBREDUCT-MONOMER,metacyc::PYRROLINECARBREDUCT-MONOMER	37.3	0.966542750929368	1	pyrroline-5-carboxylate reductase;; Pyrroline-5-carboxylate reductase; P5C reductase; P5CR; PCA reductase; EC 1.5.1.2;; pyrroline-5-carboxylate reductase (EC 1.5.1.2);; pyrroline-5-carboxylate reductase (EC 1.5.1.2)	234.5	TIGR00112	0.984790874524715	2	proC: pyrroline-5-carboxylate reductase (EC 1.5.1.2)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	PS417_17595	0	1_2691						112.5	uniprot:A0A1N7UBU2	31.2	0.905579399141631	0	SubName: Full=ABC transporter permease subunit {ECO:0000313|EMBL:NVH62211.1}; SubName: Full=Amino acid ABC transporter permease {ECO:0000313|EMBL:AIB37364.1}; SubName: Full=Histidine transport system permease protein {ECO:0000313|EMBL:SFA85886.1};						SwissProt::P42200,TCDB::P42200	209.5	49.3	0.923076923076923
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	PS417_17600	0	1_2691						105.9	uniprot:A0A1N7U128	33.0	0.90295358649789	0	SubName: Full=ABC transporter permease {ECO:0000313|EMBL:NVH62212.1}; SubName: Full=Amino acid ABC transporter permease {ECO:0000313|EMBL:AIB37365.1}; SubName: Full=Histidine ABC transporter permease HisM {ECO:0000313|EMBL:PRW89156.1}; SubName: Full=Histidine transport system permease protein {ECO:0000313|EMBL:SFA85870.1}; SubName: Full=Histidine/lysine/arginine/ornithine ABC transporter permease HisM {ECO:0000313|EMBL:ERH51948.1};						SwissProt::P42200,TCDB::P42200	209.5	49.3	0.923076923076923
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	PS417_17600	0	1_1966						102.1	uniprot:A0A1N7U128	30.8	0.822784810126582	0	SubName: Full=ABC transporter permease {ECO:0000313|EMBL:NVH62212.1}; SubName: Full=Amino acid ABC transporter permease {ECO:0000313|EMBL:AIB37365.1}; SubName: Full=Histidine ABC transporter permease HisM {ECO:0000313|EMBL:PRW89156.1}; SubName: Full=Histidine transport system permease protein {ECO:0000313|EMBL:SFA85870.1}; SubName: Full=Histidine/lysine/arginine/ornithine ABC transporter permease HisM {ECO:0000313|EMBL:ERH51948.1};						TCDB::P73544	162.5	37.9	0.40377358490566
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	PS417_17605	1	1_618						237.3	uniprot:A0A1N7U8S3	50.2	0.898550724637681	1	SubName: Full=ATP-binding cassette domain-containing protein {ECO:0000313|EMBL:NVH62213.1}; SubName: Full=Amino acid transporter {ECO:0000313|EMBL:AIB37366.1}; SubName: Full=Histidine ABC transporter ATP-binding protein {ECO:0000313|EMBL:ERH51949.1}; SubName: Full=Histidine transport system ATP-binding protein {ECO:0000313|EMBL:SFA85852.1};						TCDB::Q9CES4	335.1	66.3	0.983805668016194
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	PS417_17605	1	1_1794						224.6	uniprot:A0A1N7U8S3	48.0	0.902173913043478	1	SubName: Full=ATP-binding cassette domain-containing protein {ECO:0000313|EMBL:NVH62213.1}; SubName: Full=Amino acid transporter {ECO:0000313|EMBL:AIB37366.1}; SubName: Full=Histidine ABC transporter ATP-binding protein {ECO:0000313|EMBL:ERH51949.1}; SubName: Full=Histidine transport system ATP-binding protein {ECO:0000313|EMBL:SFA85852.1};						TCDB::Q9CES4	291.6	62.9	0.967611336032389
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	PS417_17605	1	1_683						210.7	uniprot:A0A1N7U8S3	44.8	0.894927536231884	1	SubName: Full=ATP-binding cassette domain-containing protein {ECO:0000313|EMBL:NVH62213.1}; SubName: Full=Amino acid transporter {ECO:0000313|EMBL:AIB37366.1}; SubName: Full=Histidine ABC transporter ATP-binding protein {ECO:0000313|EMBL:ERH51949.1}; SubName: Full=Histidine transport system ATP-binding protein {ECO:0000313|EMBL:SFA85852.1};						SwissProt::O34677	298.5	60.7	1
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	PS417_17605	1	1_2692						191.8	uniprot:A0A1N7U8S3	42.1	0.891304347826087	1	SubName: Full=ATP-binding cassette domain-containing protein {ECO:0000313|EMBL:NVH62213.1}; SubName: Full=Amino acid transporter {ECO:0000313|EMBL:AIB37366.1}; SubName: Full=Histidine ABC transporter ATP-binding protein {ECO:0000313|EMBL:ERH51949.1}; SubName: Full=Histidine transport system ATP-binding protein {ECO:0000313|EMBL:SFA85852.1};						TCDB::P39456	244.2	51.2	0.97165991902834
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	arcB	2	1_432						409.8	SwissProt::Q8G998	61.9	0.97667638483965	2	Ornithine carbamoyltransferase, catabolic; OTCase; EC 2.1.3.3	388.1	TIGR00658	0.996710526315789	2	argF: ornithine carbamoyltransferase (EC 2.1.3.3)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	astC	0	1_1478						197.2	BRENDA::O30508,SwissProt::O30508	30.8	0.982758620689655	0	succinylornithine transaminase (EC 2.6.1.81);; Succinylornithine transaminase/acetylornithine aminotransferase; ACOAT; SOAT; Succinylornithine aminotransferase; EC 2.6.1.11; EC 2.6.1.81						SwissProt::M1GRN3,BRENDA::M1GRN3	644.0	71.2	0.995555555555556
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	astC	0	1_431						250.0	curated2:Q3Z295	38.5	0.943349753694581	0	Succinylornithine transaminase; SOAT; EC 2.6.1.81; Succinylornithine aminotransferase						SwissProt::Q9M8M7	270.8	39.0	0.849015317286652
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	davD	0	1_2594						265.4	reanno::pseudo13_GW456_L13:PfGW456L13_495	34.4	0.939583333333333	0	Glutarate-semialdehyde dehydrogenase (EC 1.2.1.20)						BRENDA::A0A0J9X1M8	521.9	56.2	0.993548387096774
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	davT	0	1_1478						236.9	BRENDA::Q9I6M4,SwissProt::Q9I6M4,metacyc::MONOMER-15074	33.7	0.936619718309859	0	5-aminovalerate transaminase (EC 2.6.1.48);; 5-aminovalerate aminotransferase DavT; 5-aminovalerate transaminase; Delta-aminovalerate aminotransferase; EC 2.6.1.48;; 5-aminovalerate aminotransferase (EC 2.6.1.48)						SwissProt::M1GRN3,BRENDA::M1GRN3	644.0	71.2	0.995555555555556
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	davT	0	1_431						200.7	SwissProt::P22256,ecocyc::GABATRANSAM-MONOMER,metacyc::GABATRANSAM-MONOMER	33.7	0.936619718309859	0	4-aminobutyrate aminotransferase GabT; 5-aminovalerate transaminase; GABA aminotransferase; GABA-AT; Gamma-amino-N-butyrate transaminase; GABA transaminase; Glutamate:succinic semialdehyde transaminase; L-AIBAT; EC 2.6.1.19; EC 2.6.1.48;; 4-aminobutyrate aminotransferase GabT (EC 2.6.1.19; EC 2.6.1.48; EC 2.6.1.11);; 4-aminobutyrate aminotransferase GabT (EC 2.6.1.19; EC 2.6.1.48; EC 2.6.1.11)						SwissProt::Q9M8M7	270.8	39.0	0.849015317286652
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	fadB	0	1_1434						142.1	SwissProt::O18404	34.9	0.980392156862745	0	3-hydroxyacyl-CoA dehydrogenase type-2; 17-beta-hydroxysteroid dehydrogenase 10; 17-beta-HSD 10; 3-hydroxy-2-methylbutyryl-CoA dehydrogenase; 3-hydroxyacyl-CoA dehydrogenase type II; Mitochondrial ribonuclease P protein 2; Mitochondrial RNase P protein 2; Scully protein; Type II HADH; EC 1.1.1.35; EC 1.1.1.51; EC 1.1.1.178						metacyc::MONOMER-19303	209.1	45.0	0.959677419354839
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	fadB	0	1_2424						107.1	SwissProt::O18404	32.7	0.835294117647059	0	3-hydroxyacyl-CoA dehydrogenase type-2; 17-beta-hydroxysteroid dehydrogenase 10; 17-beta-HSD 10; 3-hydroxy-2-methylbutyryl-CoA dehydrogenase; 3-hydroxyacyl-CoA dehydrogenase type II; Mitochondrial ribonuclease P protein 2; Mitochondrial RNase P protein 2; Scully protein; Type II HADH; EC 1.1.1.35; EC 1.1.1.51; EC 1.1.1.178						metacyc::MONOMER-13489	165.2	38.0	0.979757085020243
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	fadB	0	1_2598						99.4	BRENDA::Q99714,SwissProt::Q99714,metacyc::HS01071-MONOMER	30.2	0.969348659003831	0	GDP-6-deoxy-D-talose 4-dehydrogenase (EC 1.1.1.135); 3-hydroxy-2-methylbutyryl-CoA dehydrogenase (EC 1.1.1.178);; 3-hydroxyacyl-CoA dehydrogenase type-2; 17-beta-hydroxysteroid dehydrogenase 10; 17-beta-HSD 10; 2-methyl-3-hydroxybutyryl-CoA dehydrogenase; MHBD; 3-hydroxy-2-methylbutyryl-CoA dehydrogenase; 3-hydroxyacyl-CoA dehydrogenase type II; Endoplasmic reticulum-associated amyloid beta-peptide-binding protein; Mitochondrial ribonuclease P protein 2; Mitochondrial RNase P protein 2; Short chain dehydrogenase/reductase family 5C member 1; Short-chain type dehydrogenase/reductase XH98G2; Type II HADH; EC 1.1.1.35; EC 1.1.1.51; EC 1.1.1.178;; 3-hydroxy-2-methylbutyryl-CoA dehydrogenase subunit (EC 1.1.1.35)						metacyc::MONOMER-13489	144.4	35.3	0.963562753036437
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	fadB	0	1_3105						93.6	SwissProt::O08756	33.8	0.793103448275862	0	3-hydroxyacyl-CoA dehydrogenase type-2; 17-beta-hydroxysteroid dehydrogenase 10; 17-beta-HSD 10; 3-hydroxy-2-methylbutyryl-CoA dehydrogenase; 3-hydroxyacyl-CoA dehydrogenase type II; Endoplasmic reticulum-associated amyloid beta-peptide-binding protein; Mitochondrial ribonuclease P protein 2; Mitochondrial RNase P protein 2; Type II HADH; EC 1.1.1.35; EC 1.1.1.51; EC 1.1.1.178						metacyc::MONOMER-13092	323.9	61.0	0.992481203007519
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	gabD	2	1_2594						521.9	BRENDA::A0A0J9X1M8	56.2	0.993548387096774	2	succinate-semialdehyde dehydrogenase (NADP+) (EC 1.2.1.79)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	gabD	0	1_3110						315.5	CharProtDB::CH_007085,metacyc::MONOMER-13462	39.5	0.95364238410596	0	succinate-semialdehyde dehydrogenase [NAD(P)+]; EC 1.2.1.16;; succinate semialdehyde dehydrogenase subunit (EC 1.2.1.76)						BRENDA::A0A1D3TRQ6	921.0	52.9	0.994259471871412
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	gabD	0	1_282						290.0	CharProtDB::CH_007085,metacyc::MONOMER-13462	37.7	0.95364238410596	0	succinate-semialdehyde dehydrogenase [NAD(P)+]; EC 1.2.1.16;; succinate semialdehyde dehydrogenase subunit (EC 1.2.1.76)						BRENDA::A0A1D3TRQ6	478.8	54.4	0.521239954075775
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	gabD	0	1_2148						155.2	metacyc::MONOMER-15565	32.6	0.958188153310105	0	NAD-dependent succinate semialdehyde dehydrogenase (EC 1.2.1.24)						ecocyc::G6278-MONOMER,metacyc::G6278-MONOMER	184.9	39.5	0.907534246575342
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	gabT	0	1_431						200.7	SwissProt::P22256,ecocyc::GABATRANSAM-MONOMER,metacyc::GABATRANSAM-MONOMER	33.7	0.936619718309859	0	4-aminobutyrate aminotransferase GabT; 5-aminovalerate transaminase; GABA aminotransferase; GABA-AT; Gamma-amino-N-butyrate transaminase; GABA transaminase; Glutamate:succinic semialdehyde transaminase; L-AIBAT; EC 2.6.1.19; EC 2.6.1.48;; 4-aminobutyrate aminotransferase GabT (EC 2.6.1.19; EC 2.6.1.48; EC 2.6.1.11);; 4-aminobutyrate aminotransferase GabT (EC 2.6.1.19; EC 2.6.1.48; EC 2.6.1.11)						SwissProt::Q9M8M7	270.8	39.0	0.849015317286652
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	gabT	0	1_1478						271.2	curated2:P94427	35.1	0.974770642201835	0	Probable 4-aminobutyrate aminotransferase; EC 2.6.1.19; (S)-3-amino-2-methylpropionate transaminase; EC 2.6.1.22; GABA aminotransferase; GABA-AT; Gamma-amino-N-butyrate transaminase; GABA transaminase; Glutamate:succinic semialdehyde transaminase; L-AIBAT						SwissProt::M1GRN3,BRENDA::M1GRN3	644.0	71.2	0.995555555555556
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	patA	0	1_1478						191.8	BRENDA::Q9I6J2,SwissProt::Q9I6J2,metacyc::MONOMER-17	30.9	0.914473684210526	0	putrescine-pyruvate transaminase (EC 2.6.1.113);; Putrescine--pyruvate aminotransferase; PATase; Putrescine--pyruvate transaminase; EC 2.6.1.113;; putrescine aminotransferase (EC 2.6.1.113)						SwissProt::M1GRN3,BRENDA::M1GRN3	644.0	71.2	0.995555555555556
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	patA	0	1_431						180.3	curated2:B7LZM2	31.4	0.899782135076253	0	Putrescine aminotransferase; PAT; PATase; EC 2.6.1.82; Cadaverine transaminase; EC 2.6.1.-; Putrescine transaminase; Putrescine--2-oxoglutaric acid transaminase						SwissProt::Q9M8M7	270.8	39.0	0.849015317286652
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	patD	0	1_2594						229.9	BRENDA::Q9S795	32.1	0.930139720558882	0	aminobutyraldehyde dehydrogenase (EC 1.2.1.19); betaine-aldehyde dehydrogenase (EC 1.2.1.8)						BRENDA::A0A0J9X1M8	521.9	56.2	0.993548387096774
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	citrulline	puuD	1	1_98						129.8	reanno::SB2B:6936606	33.7	0.895131086142322	1	gamma-glutamyl-gamma-aminobutyrate hydrolase (EC: 3.5.1.94)						SwissProt::Q9HDV0	115.2	35.0	0.869565217391304
